instance,method,total_time,dec,basename,Y,n,m,S,weight_type,p_value,too_long,config_skip_time,max_solution_time,time_limit_exceeded,skipped,combine_fronts_time,create_problem_time,extract_subgraph_time,init_graph_time,label_solve_time,metric_closure_time,pareto_filter_time,set_subgraphs_time,setup_lazy-sec_time,setup_mtz_time,solve_epsilon_constraint_time,combine_fronts_count,create_problem_count,extract_subgraph_count,init_graph_count,label_solve_count,metric_closure_count,pareto_filter_count,set_subgraphs_count,setup_lazy-sec_count,setup_mtz_count,solve_epsilon_constraint_count
n-86_S-6_type-float-66_weights-nonincreasing_seed-1,MIP-MTZ-dec,,True,MIP-MTZ,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-6_type-float-66_weights-nonincreasing_seed-1,MIP-Lazy,,False,MIP-Lazy,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-6_type-float-66_weights-nonincreasing_seed-1,MIP-Lazy-dec,,True,MIP-Lazy,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-6_type-float-66_weights-nonincreasing_seed-1,Label,,False,Label,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-6_type-float-66_weights-nonincreasing_seed-1,Label-dec,34.45318750000297,True,Label,345,86,450,6,nonincreasing,float-66,False,100,102,False,False,0.2926949169996078,0.0,0.0004098750141565688,0.0006565829971805215,34.15769708399603,0.0,0.00022958300542086363,0.0009687499987194315,0.0,0.0,0.0,1,0,6,6,6,0,6,1,0,0,0
n-86_S-6_type-float-66_weights-random_seed-1,MIP-MTZ,,False,MIP-MTZ,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-6_type-float-66_weights-random_seed-1,MIP-MTZ-dec,,True,MIP-MTZ,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-6_type-float-66_weights-random_seed-1,MIP-Lazy,,False,MIP-Lazy,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-6_type-float-66_weights-random_seed-1,MIP-Lazy-dec,,True,MIP-Lazy,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-6_type-float-66_weights-random_seed-1,Label,,False,Label,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-6_type-float-66_weights-random_seed-1,Label-dec,33.20458937500371,True,Label,510,86,471,6,random,float-66,False,100,102,False,False,0.38695820800057845,0.0,0.0004234989974065684,0.0006668750065728091,32.81478337500448,0.0,0.00022279199765762314,0.0009962499971152283,0.0,0.0,0.0,1,0,6,6,6,0,6,1,0,0,0
n-86_S-8_type-float-66_weights-nondecreasing_seed-1,MIP-MTZ,,False,MIP-MTZ,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-8_type-float-66_weights-nondecreasing_seed-1,MIP-MTZ-dec,,True,MIP-MTZ,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-8_type-float-66_weights-nondecreasing_seed-1,MIP-Lazy,,False,MIP-Lazy,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-8_type-float-66_weights-nondecreasing_seed-1,MIP-Lazy-dec,5.80012133299897,True,MIP-Lazy,544,86,360,8,nondecreasing,float-66,False,100,102,False,False,0.371278375001566,2.9124006687197834e-05,0.00035866498365066946,0.00039066900353645906,0.0,0.0028297919998294674,0.0,0.0007599999953527004,0.2391077920110547,0.0,5.184605083006318,1,8,8,8,0,8,0,1,8,0,8
n-86_S-8_type-float-66_weights-nondecreasing_seed-1,Label,,False,Label,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-8_type-float-66_weights-nondecreasing_seed-1,Label-dec,1.9652160409968928,True,Label,544,86,360,8,nondecreasing,float-66,False,100,102,False,False,0.3796427089982899,0.0,0.0004532530001597479,0.0006397929973900318,1.5829865029882058,0.0,0.000186956996913068,0.000742124997486826,0.0,0.0,0.0,1,0,8,8,8,0,8,1,0,0,0
n-86_S-2_type-float-0_weights-random_seed-1,MIP-MTZ,,False,MIP-MTZ,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-2_type-float-0_weights-random_seed-1,MIP-MTZ-dec,,True,MIP-MTZ,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-2_type-float-0_weights-random_seed-1,MIP-Lazy,,False,MIP-Lazy,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-2_type-float-0_weights-random_seed-1,MIP-Lazy-dec,,True,MIP-Lazy,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-2_type-float-0_weights-random_seed-1,Label,,False,Label,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-2_type-float-0_weights-random_seed-1,Label-dec,,True,Label,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-2_type-float-0_weights-nonincreasing_seed-1,MIP-MTZ,,False,MIP-MTZ,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-2_type-float-0_weights-nonincreasing_seed-1,MIP-MTZ-dec,,True,MIP-MTZ,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-2_type-float-0_weights-nonincreasing_seed-1,MIP-Lazy,,False,MIP-Lazy,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-2_type-float-0_weights-nonincreasing_seed-1,MIP-Lazy-dec,,True,MIP-Lazy,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-2_type-float-0_weights-nonincreasing_seed-1,Label,,False,Label,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-2_type-float-0_weights-nonincreasing_seed-1,Label-dec,,True,Label,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-2_type-float-66_weights-random_seed-1,MIP-MTZ,,False,MIP-MTZ,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-2_type-float-66_weights-random_seed-1,MIP-MTZ-dec,,True,MIP-MTZ,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-2_type-float-66_weights-random_seed-1,MIP-Lazy,,False,MIP-Lazy,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-2_type-float-66_weights-random_seed-1,MIP-Lazy-dec,,True,MIP-Lazy,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-2_type-float-66_weights-random_seed-1,Label,,False,Label,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-2_type-float-66_weights-random_seed-1,Label-dec,,True,Label,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-8_type-float-33_weights-random_seed-1,MIP-MTZ,,False,MIP-MTZ,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-8_type-float-33_weights-random_seed-1,MIP-MTZ-dec,,True,MIP-MTZ,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-8_type-float-33_weights-random_seed-1,MIP-Lazy,,False,MIP-Lazy,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-8_type-float-33_weights-random_seed-1,MIP-Lazy-dec,6.7960342910009786,True,MIP-Lazy,579,86,229,8,random,float-33,False,100,102,False,False,0.37056637500063516,3.245899279136211e-05,0.00030645900551462546,0.0003982920025009662,0.0,0.002206417004344985,0.0,0.0006455420007114299,0.2469768339942675,0.0,6.174120585004857,1,8,8,8,0,8,0,1,8,0,8
n-86_S-8_type-float-33_weights-random_seed-1,Label,,False,Label,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-8_type-float-33_weights-random_seed-1,Label-dec,1.1653411250008503,True,Label,579,86,229,8,random,float-33,False,100,102,False,False,0.34682595799677074,0.0,0.0002703740101424046,0.00046479100274154916,0.8166609159961808,0.0,0.00014862599346088246,0.0005539999983739108,0.0,0.0,0.0,1,0,8,8,8,0,8,1,0,0,0
n-86_S-4_type-float-33_weights-nonincreasing_seed-1,MIP-MTZ,,False,MIP-MTZ,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-4_type-float-33_weights-nonincreasing_seed-1,MIP-MTZ-dec,,True,MIP-MTZ,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-4_type-float-33_weights-nonincreasing_seed-1,MIP-Lazy,,False,MIP-Lazy,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-4_type-float-33_weights-nonincreasing_seed-1,MIP-Lazy-dec,,True,MIP-Lazy,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-4_type-float-33_weights-nonincreasing_seed-1,Label,,False,Label,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-4_type-float-33_weights-nonincreasing_seed-1,Label-dec,,True,Label,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-6_type-float-0_weights-nondecreasing_seed-1,MIP-MTZ,,False,MIP-MTZ,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-6_type-float-0_weights-nondecreasing_seed-1,MIP-MTZ-dec,,True,MIP-MTZ,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-6_type-float-0_weights-nondecreasing_seed-1,MIP-Lazy,,False,MIP-Lazy,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-6_type-float-0_weights-nondecreasing_seed-1,MIP-Lazy-dec,,True,MIP-Lazy,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-6_type-float-0_weights-nondecreasing_seed-1,Label,,False,Label,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-6_type-float-0_weights-nondecreasing_seed-1,Label-dec,0.5022372920066118,True,Label,508,86,85,6,nondecreasing,float-0,False,100,102,False,False,0.3498270420022891,0.0,0.00010387400834588334,0.0001748759823385626,0.1515203740054858,0.0,8.937600068747997e-05,0.00035924999974668026,0.0,0.0,0.0,1,0,6,6,6,0,6,1,0,0,0
n-86_S-4_type-float-33_weights-random_seed-1,MIP-MTZ,,False,MIP-MTZ,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-4_type-float-33_weights-random_seed-1,MIP-MTZ-dec,,True,MIP-MTZ,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-4_type-float-33_weights-random_seed-1,MIP-Lazy,,False,MIP-Lazy,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-4_type-float-33_weights-random_seed-1,MIP-Lazy-dec,,True,MIP-Lazy,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-4_type-float-33_weights-random_seed-1,Label,,False,Label,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-4_type-float-33_weights-random_seed-1,Label-dec,,True,Label,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-4_type-float-33_weights-random_seed-2,MIP-MTZ,,False,MIP-MTZ,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-4_type-float-33_weights-random_seed-2,MIP-MTZ-dec,,True,MIP-MTZ,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-4_type-float-33_weights-random_seed-2,MIP-Lazy,,False,MIP-Lazy,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-4_type-float-33_weights-random_seed-2,MIP-Lazy-dec,,True,MIP-Lazy,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-4_type-float-33_weights-random_seed-2,Label,,False,Label,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-4_type-float-33_weights-random_seed-2,Label-dec,,True,Label,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-4_type-float-33_weights-nonincreasing_seed-2,MIP-MTZ,,False,MIP-MTZ,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-4_type-float-33_weights-nonincreasing_seed-2,MIP-MTZ-dec,,True,MIP-MTZ,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-4_type-float-33_weights-nonincreasing_seed-2,MIP-Lazy,,False,MIP-Lazy,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-4_type-float-33_weights-nonincreasing_seed-2,MIP-Lazy-dec,,True,MIP-Lazy,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-4_type-float-33_weights-nonincreasing_seed-2,Label,,False,Label,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-4_type-float-33_weights-nonincreasing_seed-2,Label-dec,,True,Label,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-6_type-float-0_weights-nondecreasing_seed-2,MIP-MTZ,,False,MIP-MTZ,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-6_type-float-0_weights-nondecreasing_seed-2,MIP-MTZ-dec,,True,MIP-MTZ,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-6_type-float-0_weights-nondecreasing_seed-2,MIP-Lazy,,False,MIP-Lazy,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-6_type-float-0_weights-nondecreasing_seed-2,MIP-Lazy-dec,,True,MIP-Lazy,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-6_type-float-0_weights-nondecreasing_seed-2,Label,,False,Label,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-6_type-float-0_weights-nondecreasing_seed-2,Label-dec,0.5580917080005747,True,Label,586,86,85,6,nondecreasing,float-0,False,100,102,False,False,0.4629287089992431,0.0,0.00011662500764941797,0.00020500000391621143,0.09401416699984111,0.0,0.00013937600306235254,0.000537667001481168,0.0,0.0,0.0,1,0,6,6,6,0,6,1,0,0,0
n-86_S-2_type-float-0_weights-random_seed-2,MIP-MTZ,,False,MIP-MTZ,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-2_type-float-0_weights-random_seed-2,MIP-MTZ-dec,,True,MIP-MTZ,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-2_type-float-0_weights-random_seed-2,MIP-Lazy,,False,MIP-Lazy,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-2_type-float-0_weights-random_seed-2,MIP-Lazy-dec,,True,MIP-Lazy,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-2_type-float-0_weights-random_seed-2,Label,,False,Label,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-2_type-float-0_weights-random_seed-2,Label-dec,,True,Label,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-2_type-float-0_weights-nonincreasing_seed-2,MIP-MTZ,,False,MIP-MTZ,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-2_type-float-0_weights-nonincreasing_seed-2,MIP-MTZ-dec,,True,MIP-MTZ,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-2_type-float-0_weights-nonincreasing_seed-2,MIP-Lazy,,False,MIP-Lazy,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-2_type-float-0_weights-nonincreasing_seed-2,MIP-Lazy-dec,,True,MIP-Lazy,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-2_type-float-0_weights-nonincreasing_seed-2,Label,,False,Label,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-2_type-float-0_weights-nonincreasing_seed-2,Label-dec,,True,Label,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-2_type-float-66_weights-random_seed-2,MIP-MTZ,,False,MIP-MTZ,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-2_type-float-66_weights-random_seed-2,MIP-MTZ-dec,,True,MIP-MTZ,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-2_type-float-66_weights-random_seed-2,MIP-Lazy,,False,MIP-Lazy,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-2_type-float-66_weights-random_seed-2,MIP-Lazy-dec,,True,MIP-Lazy,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-2_type-float-66_weights-random_seed-2,Label,,False,Label,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-2_type-float-66_weights-random_seed-2,Label-dec,,True,Label,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-8_type-float-33_weights-random_seed-2,MIP-MTZ,,False,MIP-MTZ,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-8_type-float-33_weights-random_seed-2,MIP-MTZ-dec,,True,MIP-MTZ,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-8_type-float-33_weights-random_seed-2,MIP-Lazy,,False,MIP-Lazy,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-8_type-float-33_weights-random_seed-2,MIP-Lazy-dec,5.603459582998767,True,MIP-Lazy,694,86,220,8,random,float-33,False,100,102,False,False,0.3486693750019185,4.5581997255794704e-05,0.00024825000582495704,0.0004042489963467233,0.0,0.002238456996565219,0.0,0.0007080840005073696,0.24476087500079302,0.0,5.005641247989843,1,8,8,8,0,8,0,1,8,0,8
n-86_S-8_type-float-33_weights-random_seed-2,Label,,False,Label,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-8_type-float-33_weights-random_seed-2,Label-dec,1.1214014580036746,True,Label,694,86,220,8,random,float-33,False,100,102,False,False,0.35694258299918147,0.0,0.00027920798311242834,0.00046245899284258485,0.7625811250109109,0.0,0.00015412400534842163,0.0005597079943981953,0.0,0.0,0.0,1,0,8,8,8,0,8,1,0,0,0
n-86_S-2_type-float-66_weights-nonincreasing_seed-2,MIP-MTZ,,False,MIP-MTZ,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-2_type-float-66_weights-nonincreasing_seed-2,MIP-MTZ-dec,,True,MIP-MTZ,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-2_type-float-66_weights-nonincreasing_seed-2,MIP-Lazy,,False,MIP-Lazy,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-2_type-float-66_weights-nonincreasing_seed-2,MIP-Lazy-dec,,True,MIP-Lazy,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-2_type-float-66_weights-nonincreasing_seed-2,Label,,False,Label,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-2_type-float-66_weights-nonincreasing_seed-2,Label-dec,,True,Label,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-6_type-float-66_weights-nonincreasing_seed-2,MIP-MTZ,,False,MIP-MTZ,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-6_type-float-66_weights-nonincreasing_seed-2,MIP-MTZ-dec,,True,MIP-MTZ,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-6_type-float-66_weights-nonincreasing_seed-2,MIP-Lazy,,False,MIP-Lazy,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-6_type-float-66_weights-nonincreasing_seed-2,MIP-Lazy-dec,,True,MIP-Lazy,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-6_type-float-66_weights-nonincreasing_seed-2,Label,,False,Label,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-6_type-float-66_weights-nonincreasing_seed-2,Label-dec,32.14236779199564,True,Label,582,86,451,6,nonincreasing,float-66,False,100,102,False,False,0.3170570000002044,0.0,0.0004353740077931434,0.0006310420139925554,31.822473666994483,0.0,0.00022691701451549307,0.0010301660004188307,0.0,0.0,0.0,1,0,6,6,6,0,6,1,0,0,0
n-86_S-6_type-float-66_weights-random_seed-2,MIP-MTZ,,False,MIP-MTZ,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-6_type-float-66_weights-random_seed-2,MIP-MTZ-dec,,True,MIP-MTZ,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-6_type-float-66_weights-random_seed-2,MIP-Lazy,,False,MIP-Lazy,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-6_type-float-66_weights-random_seed-2,MIP-Lazy-dec,,True,MIP-Lazy,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-6_type-float-66_weights-random_seed-2,Label,,False,Label,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-6_type-float-66_weights-random_seed-2,Label-dec,32.381082208994485,True,Label,554,86,454,6,random,float-66,False,100,102,False,False,0.3717067079996923,0.0,0.0004326679991208948,0.0006709590015816502,32.006396792996384,0.0,0.0002595839978312142,0.0010608750017127022,0.0,0.0,0.0,1,0,6,6,6,0,6,1,0,0,0
n-86_S-8_type-float-66_weights-nondecreasing_seed-2,MIP-MTZ,,False,MIP-MTZ,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-8_type-float-66_weights-nondecreasing_seed-2,MIP-MTZ-dec,,True,MIP-MTZ,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-8_type-float-66_weights-nondecreasing_seed-2,MIP-Lazy,,False,MIP-Lazy,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-8_type-float-66_weights-nondecreasing_seed-2,MIP-Lazy-dec,5.72100870799477,True,MIP-Lazy,487,86,346,8,nondecreasing,float-66,False,100,102,False,False,0.37773708399618044,3.5083998227491975e-05,0.00034674800554057583,0.00040004399488680065,0.0,0.00285870699735824,0.0,0.0008477500014123507,0.24355849999847123,0.0,5.094462125001883,1,8,8,8,0,8,0,1,8,0,8
n-86_S-8_type-float-66_weights-nondecreasing_seed-2,Label,,False,Label,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-8_type-float-66_weights-nondecreasing_seed-2,Label-dec,1.8534848330018576,True,Label,487,86,346,8,nondecreasing,float-66,False,100,102,False,False,0.3794405000007828,0.0,0.0004427899984875694,0.0006431679867091589,1.4715911669991328,0.0,0.00017999998817685992,0.0006960419996175915,0.0,0.0,0.0,1,0,8,8,8,0,8,1,0,0,0
n-86_S-2_type-float-33_weights-nonincreasing_seed-2,MIP-MTZ,,False,MIP-MTZ,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-2_type-float-33_weights-nonincreasing_seed-2,MIP-MTZ-dec,,True,MIP-MTZ,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-2_type-float-33_weights-nonincreasing_seed-2,MIP-Lazy,,False,MIP-Lazy,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-2_type-float-33_weights-nonincreasing_seed-2,MIP-Lazy-dec,,True,MIP-Lazy,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-2_type-float-33_weights-nonincreasing_seed-2,Label,,False,Label,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-2_type-float-33_weights-nonincreasing_seed-2,Label-dec,,True,Label,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-8_type-float-33_weights-nondecreasing_seed-2,MIP-MTZ,,False,MIP-MTZ,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-8_type-float-33_weights-nondecreasing_seed-2,MIP-MTZ-dec,,True,MIP-MTZ,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-8_type-float-33_weights-nondecreasing_seed-2,MIP-Lazy,,False,MIP-Lazy,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-8_type-float-33_weights-nondecreasing_seed-2,MIP-Lazy-dec,6.840767957997741,True,MIP-Lazy,630,86,219,8,nondecreasing,float-33,False,100,102,False,False,0.3756484580007964,2.8374990506563336e-05,0.0002931670023826882,0.000415000002249144,0.0,0.002177791015128605,0.0,0.0007163330010371283,0.24815825001132907,0.0,6.2125581670043175,1,8,8,8,0,8,0,1,8,0,8
n-86_S-8_type-float-33_weights-nondecreasing_seed-2,Label,,False,Label,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-8_type-float-33_weights-nondecreasing_seed-2,Label-dec,1.032337250006094,True,Label,630,86,219,8,nondecreasing,float-33,False,100,102,False,False,0.38365199999680044,0.0,0.0002687079904717393,0.0004322099994169548,0.6469080419992679,0.0,0.00014833200111752376,0.0005768749979324639,0.0,0.0,0.0,1,0,8,8,8,0,8,1,0,0,0
n-86_S-6_type-float-33_weights-nonincreasing_seed-2,MIP-MTZ,,False,MIP-MTZ,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-6_type-float-33_weights-nonincreasing_seed-2,MIP-MTZ-dec,,True,MIP-MTZ,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-6_type-float-33_weights-nonincreasing_seed-2,MIP-Lazy,,False,MIP-Lazy,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-6_type-float-33_weights-nonincreasing_seed-2,MIP-Lazy-dec,,True,MIP-Lazy,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-6_type-float-33_weights-nonincreasing_seed-2,Label,,False,Label,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-86_S-6_type-float-33_weights-nonincreasing_seed-2,Label-dec,17.529964042005304,True,Label,598,86,273,6,nonincreasing,float-33,False,100,102,False,False,0.3628247079977882,0.0,0.0002896679870900698,0.0005209589871810749,17.16489174900198,0.0,0.00023241599410539493,0.0006591670025954954,0.0,0.0,0.0,1,0,6,6,6,0,6,1,0,0,0
n-86_S-8_type-float-0_weights-random_seed-2,MIP-MTZ,,False,MIP-MTZ,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
